woman,district,use,use4,lc,age,urban,educ,hindu,d_lit,d_pray,cons
1612.000,31.00000,1.000000,2.000000,1.000000,-4.00000,0.000000,4.000000,0.000000,0.200000,0.630000,1.000000
1613.000,31.00000,0.000000,4.000000,3.000000,9.999999,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1614.000,31.00000,0.000000,4.000000,3.000000,13.99999,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1615.000,31.00000,1.000000,2.000000,2.000000,-1.00000,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1616.000,31.00000,0.000000,4.000000,3.000000,7.999999,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1617.000,31.00000,0.000000,4.000000,0.000000,-14.0000,0.000000,4.000000,0.000000,0.200000,0.630000,1.000000
1618.000,31.00000,0.000000,4.000000,0.000000,-11.0000,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1619.000,31.00000,1.000000,2.000000,1.000000,-8.00000,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1620.000,31.00000,0.000000,4.000000,2.000000,-8.00000,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1621.000,31.00000,1.000000,2.000000,3.000000,5.999999,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1622.000,31.00000,1.000000,2.000000,1.000000,-1.00000,0.000000,4.000000,1.000000,0.200000,0.630000,1.000000
1623.000,31.00000,1.000000,2.000000,1.000000,-8.00000,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1624.000,31.00000,0.000000,4.000000,3.000000,18.00000,0.000000,2.000000,0.000000,0.200000,0.630000,1.000000
1625.000,31.00000,0.000000,4.000000,2.000000,7.999999,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1626.000,31.00000,1.000000,1.000000,0.000000,-8.00000,0.000000,2.000000,0.000000,0.200000,0.630000,1.000000
1627.000,31.00000,0.000000,4.000000,0.000000,-6.00000,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1628.000,31.00000,1.000000,2.000000,0.000000,-11.0000,0.000000,4.000000,0.000000,0.200000,0.630000,1.000000
1629.000,31.00000,0.000000,4.000000,3.000000,14.99999,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1630.000,31.00000,1.000000,2.000000,1.000000,-10.0000,0.000000,1.000000,0.000000,0.200000,0.630000,1.000000
1631.000,31.00000,0.000000,4.000000,3.000000,7.999999,0.000000,4.000000,0.000000,0.200000,0.630000,1.000000
1632.000,31.00000,0.000000,4.000000,3.000000,-0.00000,0.000000,3.000000,0.000000,0.200000,0.630000,1.000000
1633.000,31.00000,1.000000,2.000000,1.000000,-10.0000,0.000000,4.000000,0.000000,0.200000,0.630000,1.000000
1634.000,31.00000,0.000000,4.000000,0.000000,-12.0000,0.000000,4.000000,0.000000,0.200000,0.630000,1.000000
1635.000,31.00000,0.000000,4.000000,3.000000,3.999999,0.000000,3.000000,0.000000,0.200000,0.630000,1.000000
1636.000,32.00000,1.000000,2.000000,3.000000,9.999999,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1637.000,32.00000,0.000000,4.000000,0.000000,-3.00000,0.000000,4.000000,0.000000,0.140000,0.500000,1.000000
1638.000,32.00000,0.000000,4.000000,3.000000,-0.00000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1639.000,32.00000,0.000000,4.000000,2.000000,-3.00000,0.000000,2.000000,0.000000,0.140000,0.500000,1.000000
1640.000,32.00000,0.000000,4.000000,2.000000,-4.00000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1641.000,32.00000,0.000000,4.000000,0.000000,-11.0000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1642.000,32.00000,1.000000,3.000000,3.000000,-4.00000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1643.000,32.00000,1.000000,3.000000,3.000000,-2.00000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1644.000,32.00000,0.000000,4.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1645.000,32.00000,0.000000,4.000000,3.000000,12.99999,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1646.000,32.00000,1.000000,2.000000,2.000000,-10.0000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1647.000,32.00000,0.000000,4.000000,1.000000,0.999999,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1648.000,32.00000,0.000000,4.000000,3.000000,18.00000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1649.000,32.00000,1.000000,2.000000,3.000000,-4.00000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1650.000,32.00000,0.000000,4.000000,2.000000,-0.00000,0.000000,4.000000,0.000000,0.140000,0.500000,1.000000
1651.000,32.00000,0.000000,4.000000,3.000000,11.99999,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1652.000,32.00000,0.000000,4.000000,3.000000,0.999999,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1653.000,32.00000,0.000000,4.000000,0.000000,-10.0000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1654.000,32.00000,1.000000,3.000000,3.000000,-3.00000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1655.000,32.00000,0.000000,4.000000,3.000000,0.999999,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1656.000,32.00000,1.000000,3.000000,3.000000,-3.00000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1657.000,32.00000,0.000000,4.000000,3.000000,7.999999,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1658.000,32.00000,1.000000,3.000000,0.000000,-12.0000,0.000000,2.000000,0.000000,0.140000,0.500000,1.000000
1659.000,32.00000,0.000000,4.000000,1.000000,-12.0000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1660.000,32.00000,0.000000,4.000000,3.000000,-1.00000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1661.000,32.00000,0.000000,4.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1662.000,32.00000,0.000000,4.000000,2.000000,3.999999,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1663.000,32.00000,0.000000,4.000000,3.000000,0.999999,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1664.000,32.00000,0.000000,4.000000,3.000000,4.999999,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1665.000,32.00000,0.000000,4.000000,3.000000,0.999999,0.000000,2.000000,0.000000,0.140000,0.500000,1.000000
1666.000,32.00000,0.000000,4.000000,3.000000,-0.00000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1667.000,32.00000,0.000000,4.000000,3.000000,1.999999,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1668.000,32.00000,0.000000,4.000000,1.000000,-10.0000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1669.000,32.00000,0.000000,4.000000,0.000000,-11.0000,0.000000,1.000000,0.000000,0.140000,0.500000,1.000000
1670.000,32.00000,0.000000,4.000000,3.000000,3.999999,0.000000,2.000000,0.000000,0.140000,0.500000,1.000000
1671.000,33.00000,0.000000,4.000000,0.000000,-13.0000,1.000000,1.000000,1.000000,0.180000,0.550000,1.000000
1672.000,33.00000,0.000000,4.000000,2.000000,3.999999,1.000000,1.000000,0.000000,0.180000,0.550000,1.000000
1673.000,33.00000,0.000000,4.000000,2.000000,-7.00000,1.000000,1.000000,0.000000,0.180000,0.550000,1.000000
1674.000,33.00000,1.000000,1.000000,3.000000,7.999999,1.000000,1.000000,0.000000,0.180000,0.550000,1.000000
1675.000,33.00000,1.000000,2.000000,2.000000,-2.00000,1.000000,4.000000,0.000000,0.180000,0.550000,1.000000
1676.000,33.00000,1.000000,3.000000,3.000000,0.999999,1.000000,1.000000,0.000000,0.180000,0.550000,1.000000
1677.000,33.00000,1.000000,1.000000,3.000000,1.999999,1.000000,4.000000,0.000000,0.180000,0.550000,1.000000
1678.000,33.00000,1.000000,2.000000,1.000000,-2.00000,1.000000,4.000000,0.000000,0.180000,0.550000,1.000000
1679.000,33.00000,1.000000,1.000000,3.000000,15.99999,1.000000,2.000000,0.000000,0.180000,0.550000,1.000000
1680.000,33.00000,0.000000,4.000000,1.000000,-8.00000,1.000000,1.000000,1.000000,0.180000,0.550000,1.000000
1681.000,33.00000,1.000000,3.000000,3.000000,4.999999,1.000000,1.000000,1.000000,0.180000,0.550000,1.000000
1682.000,33.00000,1.000000,2.000000,3.000000,5.999999,1.000000,2.000000,0.000000,0.180000,0.550000,1.000000
1683.000,33.00000,0.000000,4.000000,1.000000,-11.0000,0.000000,1.000000,0.000000,0.180000,0.550000,1.000000
1684.000,33.00000,1.000000,1.000000,3.000000,-0.00000,0.000000,3.000000,0.000000,0.180000,0.550000,1.000000
1685.000,33.00000,0.000000,4.000000,2.000000,19.00000,0.000000,1.000000,0.000000,0.180000,0.550000,1.000000
1686.000,33.00000,0.000000,4.000000,2.000000,-3.00000,0.000000,1.000000,0.000000,0.180000,0.550000,1.000000
1687.000,33.00000,0.000000,4.000000,1.000000,-5.00000,0.000000,1.000000,0.000000,0.180000,0.550000,1.000000
1688.000,33.00000,0.000000,4.000000,3.000000,-6.00000,0.000000,1.000000,0.000000,0.180000,0.550000,1.000000
1689.000,33.00000,0.000000,4.000000,2.000000,10.99999,0.000000,1.000000,0.000000,0.180000,0.550000,1.000000
1690.000,33.00000,1.000000,3.000000,2.000000,-0.00000,0.000000,3.000000,0.000000,0.180000,0.550000,1.000000
1691.000,33.00000,0.000000,4.000000,3.000000,18.00000,0.000000,1.000000,0.000000,0.180000,0.550000,1.000000
1692.000,33.00000,0.000000,4.000000,2.000000,5.999999,0.000000,4.000000,0.000000,0.180000,0.550000,1.000000
1693.000,34.00000,1.000000,3.000000,2.000000,12.99999,1.000000,4.000000,1.000000,0.200000,0.710000,1.000000
1694.000,34.00000,1.000000,1.000000,3.000000,0.999999,1.000000,1.000000,1.000000,0.200000,0.710000,1.000000
1695.000,34.00000,0.000000,4.000000,3.000000,7.999999,1.000000,2.000000,1.000000,0.200000,0.710000,1.000000
1696.000,34.00000,1.000000,3.000000,0.000000,-10.0000,1.000000,3.000000,0.000000,0.200000,0.710000,1.000000
1697.000,34.00000,0.000000,4.000000,0.000000,3.999999,1.000000,4.000000,0.000000,0.200000,0.710000,1.000000
1698.000,34.00000,0.000000,4.000000,3.000000,9.999999,1.000000,3.000000,0.000000,0.200000,0.710000,1.000000
1699.000,34.00000,1.000000,3.000000,3.000000,10.99999,1.000000,4.000000,0.000000,0.200000,0.710000,1.000000
1700.000,34.00000,1.000000,2.000000,0.000000,-2.00000,1.000000,4.000000,0.000000,0.200000,0.710000,1.000000
1701.000,34.00000,1.000000,3.000000,3.000000,7.999999,1.000000,2.000000,1.000000,0.200000,0.710000,1.000000
1702.000,34.00000,0.000000,4.000000,2.000000,9.999999,1.000000,2.000000,0.000000,0.200000,0.710000,1.000000
1703.000,34.00000,0.000000,4.000000,3.000000,10.99999,1.000000,4.000000,0.000000,0.200000,0.710000,1.000000
1704.000,34.00000,0.000000,4.000000,3.000000,-3.00000,1.000000,4.000000,0.000000,0.200000,0.710000,1.000000
1705.000,34.00000,1.000000,3.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1706.000,34.00000,1.000000,1.000000,1.000000,2.999999,0.000000,2.000000,0.000000,0.200000,0.710000,1.000000
1707.000,34.00000,1.000000,1.000000,2.000000,3.999999,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1708.000,34.00000,1.000000,3.000000,3.000000,-4.00000,0.000000,3.000000,0.000000,0.200000,0.710000,1.000000
1709.000,34.00000,1.000000,3.000000,0.000000,-9.00000,0.000000,3.000000,0.000000,0.200000,0.710000,1.000000
1710.000,34.00000,1.000000,2.000000,0.000000,14.99999,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1711.000,34.00000,0.000000,4.000000,2.000000,7.999999,0.000000,4.000000,0.000000,0.200000,0.710000,1.000000
1712.000,34.00000,1.000000,2.000000,3.000000,7.999999,0.000000,4.000000,0.000000,0.200000,0.710000,1.000000
1713.000,34.00000,1.000000,3.000000,3.000000,3.999999,0.000000,3.000000,0.000000,0.200000,0.710000,1.000000
1714.000,34.00000,1.000000,3.000000,2.000000,-4.00000,0.000000,2.000000,0.000000,0.200000,0.710000,1.000000
1715.000,34.00000,1.000000,3.000000,3.000000,7.999999,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1716.000,34.00000,0.000000,4.000000,2.000000,-4.00000,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1717.000,34.00000,0.000000,4.000000,1.000000,-10.0000,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1718.000,34.00000,1.000000,1.000000,3.000000,-3.00000,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1719.000,34.00000,1.000000,1.000000,3.000000,1.999999,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1720.000,34.00000,1.000000,1.000000,2.000000,-0.00000,0.000000,2.000000,0.000000,0.200000,0.710000,1.000000
1721.000,34.00000,0.000000,4.000000,1.000000,3.999999,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1722.000,34.00000,1.000000,3.000000,2.000000,-8.00000,0.000000,2.000000,0.000000,0.200000,0.710000,1.000000
1723.000,34.00000,1.000000,3.000000,3.000000,10.99999,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1724.000,34.00000,0.000000,4.000000,0.000000,-13.0000,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1725.000,34.00000,0.000000,4.000000,3.000000,8.999999,0.000000,1.000000,0.000000,0.200000,0.710000,1.000000
1726.000,34.00000,1.000000,3.000000,1.000000,-3.00000,0.000000,2.000000,0.000000,0.200000,0.710000,1.000000
1727.000,34.00000,1.000000,1.000000,3.000000,-3.00000,0.000000,3.000000,0.000000,0.200000,0.710000,1.000000
1728.000,34.00000,1.000000,3.000000,2.000000,12.99999,0.000000,3.000000,1.000000,0.200000,0.710000,1.000000
1729.000,34.00000,1.000000,3.000000,3.000000,10.99999,0.000000,1.000000,1.000000,0.200000,0.710000,1.000000
1730.000,34.00000,0.000000,4.000000,3.000000,17.00000,0.000000,3.000000,1.000000,0.200000,0.710000,1.000000
1731.000,34.00000,1.000000,2.000000,2.000000,-0.00000,0.000000,1.000000,1.000000,0.200000,0.710000,1.000000
1732.000,34.00000,1.000000,2.000000,3.000000,11.99999,0.000000,3.000000,0.000000,0.200000,0.710000,1.000000
1733.000,35.00000,1.000000,3.000000,0.000000,-0.00000,1.000000,4.000000,0.000000,0.110000,0.440000,1.000000
1734.000,35.00000,0.000000,4.000000,1.000000,-11.0000,1.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1735.000,35.00000,0.000000,4.000000,0.000000,-7.00000,1.000000,4.000000,0.000000,0.110000,0.440000,1.000000
1736.000,35.00000,1.000000,2.000000,1.000000,-13.0000,1.000000,2.000000,0.000000,0.110000,0.440000,1.000000
1737.000,35.00000,0.000000,4.000000,0.000000,-12.0000,1.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1738.000,35.00000,0.000000,4.000000,1.000000,-10.0000,1.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1739.000,35.00000,0.000000,4.000000,2.000000,-11.0000,1.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1740.000,35.00000,0.000000,4.000000,2.000000,5.999999,1.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1741.000,35.00000,1.000000,2.000000,0.000000,-7.00000,1.000000,4.000000,0.000000,0.110000,0.440000,1.000000
1742.000,35.00000,1.000000,2.000000,3.000000,-6.00000,1.000000,2.000000,0.000000,0.110000,0.440000,1.000000
1743.000,35.00000,1.000000,2.000000,3.000000,-1.00000,1.000000,2.000000,0.000000,0.110000,0.440000,1.000000
1744.000,35.00000,1.000000,2.000000,3.000000,-0.00000,1.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1745.000,35.00000,0.000000,4.000000,3.000000,17.00000,1.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1746.000,35.00000,1.000000,2.000000,1.000000,-1.00000,1.000000,4.000000,1.000000,0.110000,0.440000,1.000000
1747.000,35.00000,1.000000,2.000000,1.000000,-1.00000,1.000000,4.000000,0.000000,0.110000,0.440000,1.000000
1748.000,35.00000,0.000000,4.000000,0.000000,-3.00000,1.000000,2.000000,0.000000,0.110000,0.440000,1.000000
1749.000,35.00000,1.000000,3.000000,0.000000,1.999999,1.000000,4.000000,1.000000,0.110000,0.440000,1.000000
1750.000,35.00000,0.000000,4.000000,1.000000,5.999999,1.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1751.000,35.00000,1.000000,2.000000,2.000000,-7.00000,1.000000,1.000000,1.000000,0.110000,0.440000,1.000000
1752.000,35.00000,1.000000,2.000000,0.000000,-12.0000,1.000000,1.000000,1.000000,0.110000,0.440000,1.000000
1753.000,35.00000,0.000000,4.000000,0.000000,-1.00000,1.000000,1.000000,1.000000,0.110000,0.440000,1.000000
1754.000,35.00000,1.000000,2.000000,2.000000,8.999999,1.000000,4.000000,0.000000,0.110000,0.440000,1.000000
1755.000,35.00000,1.000000,3.000000,3.000000,3.999999,1.000000,1.000000,1.000000,0.110000,0.440000,1.000000
1756.000,35.00000,0.000000,4.000000,0.000000,-14.0000,1.000000,4.000000,1.000000,0.110000,0.440000,1.000000
1757.000,35.00000,0.000000,4.000000,3.000000,4.999999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1758.000,35.00000,0.000000,4.000000,2.000000,-8.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1759.000,35.00000,0.000000,4.000000,3.000000,2.999999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1760.000,35.00000,0.000000,4.000000,2.000000,-7.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1761.000,35.00000,0.000000,4.000000,1.000000,-14.0000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1762.000,35.00000,0.000000,4.000000,3.000000,-1.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1763.000,35.00000,0.000000,4.000000,3.000000,5.999999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1764.000,35.00000,1.000000,1.000000,3.000000,18.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1765.000,35.00000,1.000000,1.000000,3.000000,2.999999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1766.000,35.00000,1.000000,2.000000,0.000000,-8.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1767.000,35.00000,1.000000,2.000000,3.000000,-3.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1768.000,35.00000,1.000000,2.000000,2.000000,-9.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1769.000,35.00000,0.000000,4.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1770.000,35.00000,1.000000,2.000000,1.000000,-3.00000,0.000000,2.000000,0.000000,0.110000,0.440000,1.000000
1771.000,35.00000,1.000000,2.000000,0.000000,-11.0000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1772.000,35.00000,1.000000,3.000000,3.000000,-9.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1773.000,35.00000,1.000000,3.000000,2.000000,-1.00000,0.000000,4.000000,0.000000,0.110000,0.440000,1.000000
1774.000,35.00000,0.000000,4.000000,3.000000,8.999999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1775.000,35.00000,0.000000,4.000000,2.000000,3.999999,0.000000,1.000000,1.000000,0.110000,0.440000,1.000000
1776.000,35.00000,0.000000,4.000000,0.000000,-8.00000,0.000000,2.000000,1.000000,0.110000,0.440000,1.000000
1777.000,35.00000,1.000000,3.000000,3.000000,0.999999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1778.000,35.00000,1.000000,3.000000,2.000000,11.99999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1779.000,35.00000,0.000000,4.000000,1.000000,-7.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1780.000,35.00000,1.000000,3.000000,0.000000,-6.00000,0.000000,4.000000,0.000000,0.110000,0.440000,1.000000
1781.000,35.00000,1.000000,1.000000,2.000000,9.999999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1782.000,35.00000,0.000000,4.000000,2.000000,-2.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1783.000,35.00000,0.000000,4.000000,0.000000,-12.0000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1784.000,35.00000,1.000000,2.000000,2.000000,-7.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1785.000,35.00000,0.000000,4.000000,3.000000,4.999999,0.000000,2.000000,0.000000,0.110000,0.440000,1.000000
1786.000,35.00000,0.000000,4.000000,1.000000,-11.0000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1787.000,35.00000,0.000000,4.000000,0.000000,-5.00000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1788.000,35.00000,1.000000,1.000000,3.000000,9.999999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1789.000,35.00000,0.000000,4.000000,3.000000,1.999999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1790.000,35.00000,1.000000,3.000000,1.000000,-8.00000,0.000000,4.000000,0.000000,0.110000,0.440000,1.000000
1791.000,35.00000,1.000000,1.000000,3.000000,13.99999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1792.000,35.00000,0.000000,4.000000,1.000000,-10.0000,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1793.000,35.00000,1.000000,2.000000,3.000000,10.99999,0.000000,2.000000,0.000000,0.110000,0.440000,1.000000
1794.000,35.00000,0.000000,4.000000,3.000000,15.99999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1795.000,35.00000,0.000000,4.000000,0.000000,15.99999,0.000000,1.000000,0.000000,0.110000,0.440000,1.000000
1796.000,36.00000,0.000000,4.000000,3.000000,11.99999,1.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1797.000,36.00000,0.000000,4.000000,3.000000,18.00000,1.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1798.000,36.00000,0.000000,4.000000,0.000000,-12.0000,1.000000,4.000000,0.000000,0.090000,0.230000,1.000000
1799.000,36.00000,1.000000,2.000000,2.000000,-5.00000,1.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1800.000,36.00000,0.000000,4.000000,0.000000,-11.0000,1.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1801.000,36.00000,0.000000,4.000000,3.000000,-3.00000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1802.000,36.00000,0.000000,4.000000,0.000000,-9.00000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1803.000,36.00000,0.000000,4.000000,2.000000,2.999999,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1804.000,36.00000,0.000000,4.000000,0.000000,-13.0000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1805.000,36.00000,0.000000,4.000000,1.000000,2.999999,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1806.000,36.00000,0.000000,4.000000,2.000000,-1.00000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1807.000,36.00000,1.000000,2.000000,2.000000,-3.00000,0.000000,2.000000,0.000000,0.090000,0.230000,1.000000
1808.000,36.00000,0.000000,4.000000,0.000000,-12.0000,0.000000,4.000000,0.000000,0.090000,0.230000,1.000000
1809.000,36.00000,1.000000,2.000000,2.000000,-4.00000,0.000000,2.000000,0.000000,0.090000,0.230000,1.000000
1810.000,36.00000,0.000000,4.000000,1.000000,4.999999,0.000000,3.000000,0.000000,0.090000,0.230000,1.000000
1811.000,36.00000,0.000000,4.000000,2.000000,-6.00000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1812.000,36.00000,0.000000,4.000000,0.000000,-10.0000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1813.000,36.00000,0.000000,4.000000,3.000000,19.00000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1814.000,36.00000,0.000000,4.000000,3.000000,0.999999,0.000000,3.000000,0.000000,0.090000,0.230000,1.000000
1815.000,36.00000,1.000000,1.000000,3.000000,2.999999,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1816.000,36.00000,0.000000,4.000000,3.000000,8.999999,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1817.000,36.00000,0.000000,4.000000,3.000000,0.999999,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1818.000,36.00000,1.000000,3.000000,3.000000,12.99999,0.000000,2.000000,0.000000,0.090000,0.230000,1.000000
1819.000,36.00000,0.000000,4.000000,1.000000,-7.00000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1820.000,36.00000,0.000000,4.000000,3.000000,13.99999,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1821.000,36.00000,0.000000,4.000000,3.000000,-2.00000,0.000000,2.000000,0.000000,0.090000,0.230000,1.000000
1822.000,36.00000,0.000000,4.000000,3.000000,1.999999,0.000000,1.000000,1.000000,0.090000,0.230000,1.000000
1823.000,36.00000,0.000000,4.000000,2.000000,-5.00000,0.000000,3.000000,0.000000,0.090000,0.230000,1.000000
1824.000,36.00000,0.000000,4.000000,1.000000,-10.0000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1825.000,36.00000,0.000000,4.000000,1.000000,-8.00000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1826.000,36.00000,0.000000,4.000000,2.000000,-4.00000,0.000000,3.000000,0.000000,0.090000,0.230000,1.000000
1827.000,36.00000,0.000000,4.000000,3.000000,18.00000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1828.000,36.00000,1.000000,2.000000,1.000000,3.999999,0.000000,4.000000,0.000000,0.090000,0.230000,1.000000
1829.000,36.00000,0.000000,4.000000,2.000000,-7.00000,0.000000,1.000000,0.000000,0.090000,0.230000,1.000000
1830.000,36.00000,1.000000,2.000000,1.000000,-6.00000,0.000000,2.000000,0.000000,0.090000,0.230000,1.000000
1831.000,37.00000,1.000000,1.000000,1.000000,0.999999,0.000000,4.000000,1.000000,0.090000,0.490000,1.000000
1832.000,37.00000,1.000000,1.000000,2.000000,-1.00000,0.000000,1.000000,1.000000,0.090000,0.490000,1.000000
1833.000,37.00000,1.000000,2.000000,0.000000,-7.00000,0.000000,4.000000,1.000000,0.090000,0.490000,1.000000
1834.000,37.00000,0.000000,4.000000,3.000000,4.999999,0.000000,1.000000,1.000000,0.090000,0.490000,1.000000
1835.000,37.00000,0.000000,4.000000,2.000000,0.999999,0.000000,1.000000,1.000000,0.090000,0.490000,1.000000
1836.000,37.00000,1.000000,3.000000,2.000000,-5.00000,0.000000,1.000000,1.000000,0.090000,0.490000,1.000000
1837.000,37.00000,1.000000,1.000000,3.000000,18.00000,0.000000,1.000000,1.000000,0.090000,0.490000,1.000000
1838.000,37.00000,1.000000,3.000000,2.000000,-3.00000,0.000000,1.000000,1.000000,0.090000,0.490000,1.000000
1839.000,37.00000,1.000000,2.000000,2.000000,-4.00000,0.000000,4.000000,1.000000,0.090000,0.490000,1.000000
1840.000,37.00000,1.000000,2.000000,0.000000,-10.0000,0.000000,3.000000,1.000000,0.090000,0.490000,1.000000
1841.000,37.00000,1.000000,1.000000,3.000000,8.999999,0.000000,2.000000,1.000000,0.090000,0.490000,1.000000
